0.020752,0.0068665,0.037842
0.019073,0.0057983,0.042725
0.018463,0.0050354,0.048828
0.016785,0.0036621,0.05249
0.015717,0.0019836,0.053711
0.016174,0,0.061035
0.015869,-0.002594,0.068359
0.016174,-0.005188,0.061035
0.015564,-0.0083923,0.043945
0.018005,-0.0090027,0.056152
0.019989,-0.0093079,0.061035
0.021973,-0.0079346,0.057373
0.025024,-0.0057983,0.065918
0.026398,-0.0050354,0.063477
0.027161,-0.0028992,0.067139
0.026093,-0.0021362,3.9624
0.024719,-0.0021362,4.8682
0.023651,-0.00045776,4.9072
0.022888,0.00076294,4.9182
0.021667,0.0016785,4.9219
0.02243,0.0032043,4.9182
0.023193,0.0036621,4.9207
0.024109,0.0047302,4.9158
0.025482,0.0057983,4.9194
0.02655,0.0061035,4.9207
0.027161,0.0059509,4.9109
0.02655,0.0048828,4.9036
0.024872,0.0027466,4.9084
0.024109,0.0010681,4.9084
0.022583,-0.0019836,4.9072
0.020599,-0.0042725,4.9084
0.018768,-0.0082397,4.9084
0.016937,-0.0086975,4.9146
0.0177,-0.0088501,4.9146
0.019379,-0.0073242,4.9146
0.018616,-0.0062561,4.9109
0.020447,-0.0071716,4.9146
0.02182,-0.0076294,4.9231
0.02243,-0.0097656,4.9243
0.024109,-0.010223,4.928
0.024567,-0.0086975,4.9316
0.025024,-0.0071716,4.9316
0.024261,-0.0050354,4.9292
0.02243,-0.0036621,4.9341
0.020142,-0.0030518,4.9146
0.018158,-0.00015259,4.9304
0.0177,0.0042725,4.9329
0.016174,0.0073242,4.9329
0.015564,0.0085449,4.9353
0.016479,0.0073242,4.9329
0.018005,0.0041199,4.9353
0.022125,-0.00091553,4.9268
0.025482,-0.0042725,4.9255
0.026703,-0.0074768,4.9207
0.025635,-0.0068665,4.9182
0.021515,-0.0064087,4.9194
0.018005,-0.005188,4.9146
0.012512,-0.0039673,4.9146
0.0090027,-0.0024414,4.9146
0.0062561,0.00061035,4.9146
0.0080872,0.0022888,4.906
0.0082397,0.0028992,4.9133
0.011444,0.0018311,4.9084
0.016327,0,4.9084
0.02182,-0.0024414,4.9097
0.027008,-0.0027466,4.906
0.029907,-0.0065613,4.9121
0.030823,-0.00061035,4.9109
0.028381,0.0010681,4.9146
0.025482,0.0032043,4.9194
0.023651,0.0041199,4.9219
0.018768,0.005188,4.9243
0.017242,0.0059509,4.9231
0.016327,0.0057983,4.9292
0.017853,0.0061035,4.9304
0.021057,0.0035095,4.9329
0.023651,0.002594,4.9304
0.025177,0.00076294,4.9329
0.027161,-0.00076294,4.9377
0.025024,0,4.9316
0.023956,0.00076294,4.9341
0.0177,0.00061035,4.9304
0.017395,0.0016785,4.9353
0.015259,0.002594,4.9329
0.013123,0.0022888,4.9329
0.011139,0.0018311,4.928
0.016479,0.00076294,4.928
0.017853,-0.0015259,4.9304
0.021973,0.00015259,0.047607
0.025635,-0.0033569,0.048828
0.028534,-0.0024414,0.042725
0.031128,-0.0015259,0.045166
0.030975,0.00030518,0.039063
0.03067,0.0024414,0.041504
0.027924,0.0042725,0.037842
0.02533,0.0042725,0.037842
0.022278,0.0050354,0.047607
0.020905,0.0057983,0.037842
0.019989,0.007019,0.040283
0.020294,0.0065613,0.036621
0.021057,0.0048828,0.041504
0.022278,0.002594,0.039063
0.023499,0.0010681,0.045166
0.025024,0.0010681,0.053711
0.025482,0.0022888,0.05127
0.026398,0.0039673,0.054932
0.025024,0.0048828,0.057373
0.023651,0.0045776,0.058594
0.021057,0.0047302,0.057373
0.020447,0.0022888,0.061035
0.018158,0.0016785,0.058594
0.018005,0.0021362,0.062256
0.016785,0.0033569,0.076904
0.018311,0.0028992,0.062256
0.019226,0.0038147,0.064697
0.02121,0.0028992,0.063477
0.023041,0.0032043,0.064697
0.026398,0.0050354,0.059814
0.028687,0.0016785,0.059814
0.03067,0.0062561,0.054932
0.032501,0.0083923,0.05249
0.031586,0.0099182,0.063477
0.029755,0.010223,0.050049
0.025635,0.009613,0.0354
0.024414,0.0062561,0.045166
0.02182,0.0041199,0.042725
0.019836,0.0028992,0.037842
0.018921,0.00045776,0.041504
0.019073,0.0010681,0.037842
0.019531,0.0027466,0.040283
0.018463,0.0036621,0.054932
0.020599,0.0042725,0.039063
0.020294,0.0050354,0.028076
0.018463,0.0041199,0.039063
0.020905,0.0054932,0.039063
0.020599,0.0050354,0.036621
0.019226,0.0057983,0.05127
0.017853,0.0053406,0.046387
0.018463,0.0045776,0.054932
0.020142,0.0010681,0.065918
0.022278,0.004425,0.057373
0.026245,0.0042725,0.050049
0.028229,0.0062561,0.058594
0.03006,0.0076294,0.058594
0.029144,0.0082397,0.057373
0.027618,0.0076294,0.063477
0.024261,0.005188,0.063477
0.020142,0.0022888,0.064697
0.0177,0.0019836,0.072021
0.014954,0.0012207,0.064697
0.012054,0.0015259,0.05249
0.0099182,0.0010681,0.064697
0.0090027,0.00045776,0.057373
0.0083923,-0.00076294,0.050049
0.0097656,0.0012207,0.05249
0.011292,0.00030518,0.050049
0.013428,0.0016785,0.047607
0.015869,0.0036621,0.053711
0.0177,0.0045776,0.043945
0.017548,0.0053406,0.032959
0.017853,0.0053406,0.039063
0.020752,0.0036621,0.039063
0.020294,0.0036621,0.036621
0.022888,0.0036621,0.043945
0.022583,0.0038147,4.2029
0.022583,0.0041199,4.8669
0.02121,0.0045776,4.906
0.019684,0.002594,4.906
0.017395,0.0033569,4.9084
0.018005,0.0012207,4.9084
0.014038,-0.0015259,4.9194
0.015717,-0.004425,4.9146
0.014496,-0.0082397,4.9243
0.016022,-0.01236,4.9243
0.015411,-0.016632,4.928
0.017395,-0.020447,4.9292
0.018921,-0.022125,4.9329
0.019684,-0.02121,4.9109
0.018463,-0.016632,4.9304
0.01709,-0.010986,4.928
0.015106,-0.0053406,4.9292
0.01358,-0.0018311,4.9316
0.011749,-0.00091553,4.9341
0.013428,-0.0015259,4.9353
0.016022,-0.0019836,4.9329
0.022278,-0.0018311,4.9304
0.029755,-0.00015259,4.9243
0.034637,0.0016785,4.9231
0.0354,0.0032043,4.9207
0.032959,0.0041199,4.9158
0.027161,0.0039673,4.9207
0.020447,0.0019836,4.917
0.013428,-0.00091553,4.9182
0.010223,-0.0067139,4.9121
0.0083923,-0.010223,4.9084
0.0091553,-0.012512,4.9072
0.011292,-0.013275,4.9109
0.014648,-0.012665,4.9072
0.019684,-0.010986,4.9048
0.024719,-0.009613,4.9109
0.027771,-0.0085449,4.9084
0.027924,-0.0073242,4.906
0.024414,-0.0048828,4.917
0.019226,-0.0012207,4.9121
0.013275,0.0036621,4.9158
0.0090027,0.0067139,4.9207
0.0079346,0.0083923,4.9207
0.0086975,0.0071716,4.9231
0.012817,0.0021362,4.9316
0.014801,-0.0038147,4.928
0.016022,-0.0097656,4.9304
0.018005,-0.015564,4.9377
0.020447,-0.017548,4.928
0.024872,-0.016174,4.9292
0.029297,-0.012054,4.9329
0.030365,-0.0067139,4.9353
0.028229,-0.0021362,4.9316
0.022736,0.0018311,4.9377
0.016174,0.0054932,4.9329
0.012207,0.0080872,4.9353
0.0079346,0.0083923,4.939
0.010071,0.0054932,4.9219
0.014343,0.0016785,4.9231
0.02243,-0.0030518,4.9207
0.029755,-0.0073242,4.9158
0.033112,-0.011139,4.917
0.035095,-0.011444,4.9158
0.031281,-0.0088501,4.9097
0.022888,-0.0056458,4.9133
0.014648,-0.0035095,4.9219
0.0053406,-0.0012207,4.9084
-0.0024414,0.00030518,4.906
-0.0059509,0.0015259,4.9084
-0.0042725,0.0018311,4.906
0.0021362,0.00045776,4.9072
0.011597,-0.0038147,4.9121
0.021973,-0.0064087,0.039063
0.030975,-0.007782,0.050049
0.035706,-0.0073242,0.057373
0.035248,-0.0045776,0.05127
0.030518,-0.0016785,0.053711
0.025635,0.0010681,0.056152
0.018311,0.0015259,0.063477
0.012054,0.0012207,0.056152
0.007019,0.0013733,0.064697
0.0059509,0.0010681,0.062256
0.0067139,0.0012207,0.062256
0.011902,0.0010681,0.068359
0.018463,-0.00015259,0.064697
0.02594,-0.00091553,0.063477
0.031128,-0.0013733,0.064697
0.030975,-0.00091553,0.064697
0.035553,0.0015259,0.058594
0.033569,0.0050354,0.056152
0.030823,0.0045776,0.061035
0.026245,0.0038147,0.05127
0.022736,0.0016785,0.041504
0.019684,-0.00061035,0.043945
0.020294,-0.0021362,0.046387
0.019684,-0.0016785,0.041504
0.020905,-0.0018311,0.041504
0.022583,-0.00076294,0.037842
0.028076,0.0024414,0.041504
0.030823,0.005188,0.047607
0.033569,0.0080872,0.039063
0.033112,0.010071,0.025635
0.030365,0.010071,0.037842
0.028992,0.010376,0.040283
0.02594,0.009613,0.0354
0.023499,0.007782,0.045166
0.022278,0.007019,0.041504
0.018311,0.0056458,0.050049
0.022125,0.004425,0.061035
0.024261,0.0064087,0.053711
0.025482,0.005188,0.041504
0.027161,0.0064087,0.05249
0.026855,0.0074768,0.062256
0.026703,0.0085449,0.059814
0.027313,0.0090027,0.062256
0.024872,0.0086975,0.061035
0.023193,0.0062561,0.064697
0.019989,0.0045776,0.070801
0.018768,0.0030518,0.067139
0.016937,0.0030518,0.047607
0.016327,0.0033569,0.063477
0.016785,0.0041199,0.061035
0.016174,0.0038147,0.057373
0.017395,0.0018311,0.058594
0.018005,0.002594,0.05249
0.018768,-0.00045776,0.054932
0.018616,-0.00076294,0.057373
0.017853,0,0.048828
0.01709,0.00061035,0.036621
0.01709,0,0.037842
0.017395,0.0010681,0.041504
0.019379,0.0010681,0.039063
0.021362,0.0033569,0.037842
0.02182,0.005188,0.040283
0.022888,0.0073242,0.042725
0.021973,0.0080872,0.043945
0.021057,0.0080872,0.040283
0.019989,0.0079346,0.029297
0.018158,0.0068665,0.036621
0.018311,0.0076294,0.042725
0.019073,0.0094604,0.042725
0.021057,0.0097656,0.050049
0.021515,0.0085449,0.05249
0.021667,0.0080872,0.056152
0.023804,0.0039673,0.057373
0.023804,0.0015259,0.057373
0.026245,0.00045776,0.057373
0.02594,-0.00030518,0.057373
0.024567,0,0.10132
0.021362,0.00061035,4.6362
0.015564,0.0021362,4.9133
0.010529,0.0033569,4.9304
0.0076294,0.0042725,4.9353
0.007019,0.0036621,4.9353
0.010376,0.0050354,4.9353
0.014801,0.004425,4.9402
0.019531,0.0038147,4.9219
0.022888,0.0028992,4.928
0.02655,0.0019836,4.9207
0.033417,0.0010681,4.9207
0.032501,0.0015259,4.917
0.033112,0.00061035,4.9121
0.033722,0.00076294,4.9146
0.032196,0.00045776,4.9146
0.028534,-0.00030518,4.9109
0.024261,-0.00091553,4.9084
0.019379,-0.0019836,4.9097
0.014191,-0.0035095,4.9097
0.009613,-0.0048828,4.9121
0.005188,-0.0048828,4.9097
0.0033569,-0.005188,4.9109
0.0030518,-0.0041199,4.9048
0.0042725,-0.0021362,4.9097
0.0065613,-0.0016785,4.9109
0.0097656,-0.0015259,4.9109
0.013123,-0.0033569,4.917
0.018616,-0.0065613,4.9182
0.023041,-0.0080872,4.9268
0.028687,-0.0091553,4.9304
0.030212,-0.0085449,4.9292
0.030212,-0.0082397,4.9304
0.028534,-0.007782,4.9292
0.025177,-0.0083923,4.9292
0.023041,-0.0076294,4.9268
0.023193,-0.007019,4.9304
0.024567,-0.0059509,4.9329
0.024872,-0.0042725,4.9353
0.025787,-0.0035095,4.9329
0.024109,-0.0033569,4.9353
0.023651,-0.0047302,4.9377
0.022583,-0.0061035,4.9304
0.022888,-0.0065613,4.9219
0.025787,-0.0064087,4.9207
0.027161,-0.0041199,4.9243
0.027466,-0.0030518,4.9158
0.024872,-0.0019836,4.9146
0.02243,-0.0016785,4.9146
0.019073,-0.00076294,4.9146
0.017853,-0.00015259,4.9194
0.018616,0.00030518,4.9109
0.019684,-0.00015259,4.9109
0.019531,-0.0024414,4.9084
0.020294,-0.0039673,4.9072
0.018768,-0.0064087,4.906
0.017853,-0.007019,4.9109
0.019684,-0.0080872,4.9097
0.020599,-0.0083923,4.9146
0.024567,-0.007782,4.9231
0.026855,-0.0068665,4.9243
0.025482,-0.004425,4.9194
0.023651,-0.00045776,4.9219
0.020905,0.0028992,4.9255
0.016632,0.0071716,4.9255
0.014801,0.011139,4.9329
0.015106,0.012054,4.9329
0.016785,0.012665,4.9353
0.020294,0.011444,4.939
0.022888,0.011139,4.9316
0.024414,0.0080872,4.9316
0.023804,0.0059509,4.9304
0.023651,0.0032043,4.9292
0.023193,0.00015259,0.061035
0.025787,0.0015259,0.063477
0.024719,0.0021362,0.067139
0.020447,0.0041199,0.058594
0.014343,0.0082397,0.062256
0.0082397,0.011292,0.050049
0.0057983,0.014954,0.048828
0.0076294,0.016785,0.043945
0.010986,0.018463,0.046387
0.015564,0.017853,0.041504
0.018311,0.015869,0.045166
0.021057,0.012512,0.047607
0.02243,0.0091553,0.039063
0.024719,0.0064087,0.03418
0.027924,0.0038147,0.037842
0.030823,0.0028992,0.037842
0.032043,0.0035095,0.0354
0.031128,-0.00015259,0.039063
0.029144,0.0083923,0.036621
0.02655,0.0099182,0.043945
0.024261,0.010376,0.058594
0.024109,0.010071,0.043945
0.025482,0.0071716,0.041504
0.027618,0.0047302,0.05249
0.029602,0.0016785,0.056152
0.030365,-0.0015259,0.056152
0.029449,-0.0036621,0.061035
0.028076,-0.0064087,0.059814
0.025024,-0.007019,0.061035
0.02243,-0.0056458,0.072021
0.019989,-0.002594,0.061035
0.018768,-0.00091553,0.056152
0.017853,-0.00045776,0.065918
0.015564,-0.00045776,0.063477
0.012665,-0.00076294,0.062256
0.01236,-0.00091553,0.065918
0.015106,0.00015259,0.061035
0.021057,-0.0013733,0.058594
0.028992,-0.0024414,0.067139
0.035553,-0.0059509,0.048828
0.039368,-0.0093079,0.036621
0.037842,-0.010223,0.046387
0.032959,-0.0099182,0.042725
0.028534,-0.0083923,0.037842
0.023041,-0.0065613,0.042725
0.020294,-0.0065613,0.039063
0.014801,-0.0054932,0.040283
0.010834,-0.0035095,0.050049
0.005188,-0.0010681,0.037842
0.0024414,0.002594,0.029297
0.0027466,0.0054932,0.036621
0.007019,0.0065613,0.037842
0.013428,0.0054932,0.0354
0.019073,0.0056458,0.043945
0.023651,0.0045776,0.042725
0.026398,0.0038147,0.048828
0.022888,0.0033569,0.05127
0.019379,0.0010681,0.05249
0.016022,0.00076294,0.05249
0.015259,-0.00015259,0.056152
0.017395,0.0015259,0.058594
0.014954,0.0033569,0.058594
0.010681,0.0050354,0.062256
0.014191,0.0030518,0.05249
0.013123,-0.00061035,0.059814
0.015411,-0.0021362,0.063477
0.019836,-0.0033569,0.062256
0.025024,-0.004425,0.065918
0.027313,-0.0061035,0.063477
0.027161,-0.0059509,0.057373
0.024567,-0.0042725,0.056152
0.022125,-0.00061035,0.057373
0.02121,0.0053406,0.05127
0.021057,0.0073242,0.05127
0.023956,0.0076294,0.05249
0.026855,0.0053406,0.043945
0.028687,0.0016785,2.0776
0.029755,0.00061035,4.7461
0.030518,0.0021362,4.8962
0.029297,0.00076294,4.9048
0.027161,0.00061035,4.9084
0.025482,-0.00076294,4.9084
0.023956,-0.004425,4.9097
0.024261,-0.0039673,4.9109
0.023346,-0.0080872,4.9097
0.021973,-0.0041199,4.9084
0.019684,-0.0022888,4.9109
0.019073,-0.0015259,4.9109
0.019836,-0.0010681,4.9109
0.02243,-0.0010681,4.9194
0.02594,-0.0030518,4.9194
0.028534,-0.0035095,4.9219
0.03067,-0.0022888,4.928
0.029755,-0.00061035,4.9292
0.02655,0.0028992,4.9268
0.024109,0.0042725,4.9304
0.023346,0.0032043,4.9316
0.022278,0.00015259,4.928
0.023651,-0.0021362,4.9353
0.021667,-0.0057983,4.9292
0.021057,-0.0035095,4.9353
0.023193,-0.002594,4.9377
0.02655,-0.00076294,4.9316
0.02594,0.0018311,4.9316
0.020447,0.00091553,4.9292
0.018768,0.0030518,4.928
0.021362,0.0039673,4.9194
0.028687,0.0041199,4.9231
0.026855,0.0067139,4.9182
0.015106,0.0074768,4.917
0.0033569,0.0073242,4.9219
0.0033569,0.0059509,4.9121
0.01297,0.0039673,4.9133
0.024109,0.0015259,4.9109
0.02594,0.00061035,4.9097
0.021057,-0.0013733,4.906
0.016327,-0.0027466,4.9133
0.018158,-0.0018311,4.9121
0.024109,-0.0016785,4.9109
0.027008,-0.00091553,4.9194
0.026855,-0.00030518,4.9084
0.02182,-0.00045776,4.9097
0.017242,-0.0012207,4.9146
0.015106,0.00015259,4.9158
0.018768,0.0024414,4.9207
0.026703,0.005188,4.928
0.031433,0.0053406,4.9231
0.030975,0.0013733,4.9353
0.033569,0.00091553,4.9451
0.030365,0.00076294,4.9304
0.031738,0.0032043,4.9329
0.023651,0.0071716,4.928
0.011749,0.0068665,4.9231
0.0021362,0.0064087,4.9304
0,0.0065613,4.9365
0.0038147,0.0062561,4.9341
0.0088501,0.0068665,4.9353
0.0090027,0.005188,4.9426
0.0088501,0.00076294,4.9194
0.009613,-0.0042725,4.9255
0.017853,-0.005188,4.9231
0.027771,-0.0062561,4.9207
0.030823,-0.0056458,4.9133
0.030975,-0.0056458,4.9231
0.025024,-0.010376,4.917
0.020294,-0.010071,4.9146
0.016022,-0.0056458,4.9084
